Time;Source;Event
2021-07-05 02:41:05;fridge operation;END
2021-07-05 03:03:01;fridge operation;START
2021-07-05 03:03:01;REFRIGERATOR;ON
2021-07-05 03:17:01;REFRIGERATOR;OFF
2021-07-05 03:17:01;fridge operation;END
2021-07-05 04:02:56;fridge operation;START
2021-07-05 04:02:56;REFRIGERATOR;ON
2021-07-05 04:16:56;REFRIGERATOR;OFF
2021-07-05 04:16:56;fridge operation;END
2021-07-05 05:17:49;fridge operation;START
2021-07-05 05:17:49;REFRIGERATOR;ON
2021-07-05 05:31:49;REFRIGERATOR;OFF
2021-07-05 05:31:49;fridge operation;END
2021-07-05 06:23:42;fridge operation;START
2021-07-05 06:23:42;REFRIGERATOR;ON
2021-07-05 06:37:42;REFRIGERATOR;OFF
2021-07-05 06:37:42;fridge operation;END
2021-07-05 07:09:21;dishwasher operation;START
2021-07-05 07:09:29;DISHWASHER;ON
2021-07-05 07:27:46;fridge operation;START
2021-07-05 07:27:46;REFRIGERATOR;ON
2021-07-05 07:41:46;REFRIGERATOR;OFF
2021-07-05 07:41:46;fridge operation;END
2021-07-05 08:16:45;DISHWASHER;OFF
2021-07-05 08:16:45;dishwasher operation;END
2021-07-05 08:23:28;fridge operation;START
2021-07-05 08:23:28;REFRIGERATOR;ON
2021-07-05 08:37:28;REFRIGERATOR;OFF
2021-07-05 08:37:28;fridge operation;END
2021-07-05 09:13:24;fridge operation;START
2021-07-05 09:13:24;REFRIGERATOR;ON
2021-07-05 09:27:24;REFRIGERATOR;OFF
2021-07-05 09:27:24;fridge operation;END
2021-07-05 10:10:24;fridge operation;START
2021-07-05 10:10:24;REFRIGERATOR;ON
2021-07-05 10:24:24;REFRIGERATOR;OFF
2021-07-05 10:24:24;fridge operation;END
2021-07-05 11:08:54;fridge operation;START
2021-07-05 11:08:54;REFRIGERATOR;ON
2021-07-05 11:22:54;REFRIGERATOR;OFF
2021-07-05 11:22:54;fridge operation;END
2021-07-05 12:04:42;fridge operation;START
2021-07-05 12:04:42;REFRIGERATOR;ON
2021-07-05 12:18:42;REFRIGERATOR;OFF
2021-07-05 12:18:42;fridge operation;END
2021-07-05 13:00:50;fridge operation;START
2021-07-05 13:00:50;REFRIGERATOR;ON
2021-07-05 13:14:50;REFRIGERATOR;OFF
2021-07-05 13:14:50;fridge operation;END
2021-07-05 14:21:25;fridge operation;START
2021-07-05 14:21:25;REFRIGERATOR;ON
2021-07-05 14:24:47;vacuuming;START
2021-07-05 14:24:47;VACUUMCLEANER;ON
2021-07-05 14:35:25;REFRIGERATOR;OFF
2021-07-05 14:35:25;fridge operation;END
2021-07-05 14:36:47;VACUUMCLEANER;OFF
2021-07-05 14:36:47;vacuuming;END
2021-07-05 15:02:32;watching TV;START
2021-07-05 15:02:32;TV;ON
2021-07-05 15:12:35;fridge operation;START
2021-07-05 15:12:35;REFRIGERATOR;ON
2021-07-05 15:26:35;REFRIGERATOR;OFF
2021-07-05 15:26:35;fridge operation;END
2021-07-05 15:43:40;vacuuming;START
2021-07-05 15:43:40;VACUUMCLEANER;ON
2021-07-05 15:55:40;VACUUMCLEANER;OFF
2021-07-05 15:55:40;vacuuming;END
2021-07-05 16:23:50;fridge operation;START
2021-07-05 16:23:50;REFRIGERATOR;ON
2021-07-05 16:34:09;watching TV;START
2021-07-05 16:34:09;TV;ON
2021-07-05 16:37:50;REFRIGERATOR;OFF
2021-07-05 16:37:50;fridge operation;END
2021-07-05 16:38:26;TV;OFF
2021-07-05 16:38:27;TV;ON
2021-07-05 17:05:31;TV;OFF
2021-07-05 17:05:31;watching TV;END
2021-07-05 17:24:22;watching TV;START
2021-07-05 17:24:22;TV;ON
2021-07-05 17:38:38;fridge operation;START
2021-07-05 17:38:38;REFRIGERATOR;ON
2021-07-05 17:48:31;TV;OFF
2021-07-05 17:48:32;TV;ON
2021-07-05 17:52:38;REFRIGERATOR;OFF
2021-07-05 17:52:38;fridge operation;END
2021-07-05 18:01:32;TV;OFF
2021-07-05 18:01:33;TV;ON
2021-07-05 18:09:33;TV;OFF
2021-07-05 18:09:33;watching TV;END
2021-07-05 18:26:01;TV;OFF
2021-07-05 18:26:01;watching TV;END
2021-07-05 18:37:05;use a personal computer;START
2021-07-05 18:37:05;PC;ON
2021-07-05 18:51:37;fridge operation;START
2021-07-05 18:51:37;REFRIGERATOR;ON
2021-07-05 18:55:21;dishwasher operation;START
2021-07-05 18:55:30;DISHWASHER;ON
2021-07-05 19:05:37;REFRIGERATOR;OFF
2021-07-05 19:05:37;fridge operation;END
2021-07-05 19:23:57;washing a load of laundry;START
2021-07-05 19:24:12;WASHINGMACHINE;ON
2021-07-05 19:29:31;watching TV;START
2021-07-05 19:29:31;TV;ON
2021-07-05 19:40:03;fridge operation;START
2021-07-05 19:40:03;REFRIGERATOR;ON
2021-07-05 19:52:24;PC;OFF
2021-07-05 19:52:24;use a personal computer;END
2021-07-05 19:54:03;REFRIGERATOR;OFF
2021-07-05 19:54:03;fridge operation;END
2021-07-05 20:02:46;DISHWASHER;OFF
2021-07-05 20:02:46;dishwasher operation;END
2021-07-05 20:28:31;fridge operation;START
2021-07-05 20:28:31;REFRIGERATOR;ON
2021-07-05 20:42:31;REFRIGERATOR;OFF
2021-07-05 20:42:31;fridge operation;END
2021-07-05 20:43:50;use a personal computer;START
2021-07-05 20:43:50;PC;ON
2021-07-05 21:17:42;fridge operation;START
2021-07-05 21:17:42;REFRIGERATOR;ON
2021-07-05 21:21:38;TV;OFF
2021-07-05 21:21:39;TV;ON
2021-07-05 21:31:42;REFRIGERATOR;OFF
2021-07-05 21:31:42;fridge operation;END
2021-07-05 21:44:34;TV;OFF
2021-07-05 21:44:34;watching TV;END
2021-07-05 21:59:09;PC;OFF
2021-07-05 21:59:09;use a personal computer;END
2021-07-05 22:21:54;fridge operation;START
2021-07-05 22:21:54;REFRIGERATOR;ON
2021-07-05 22:34:39;WASHINGMACHINE;OFF
2021-07-05 22:34:39;washing a load of laundry;END
2021-07-05 22:35:54;REFRIGERATOR;OFF
2021-07-05 22:35:54;fridge operation;END
2021-07-05 22:59:39;fridge operation;START
2021-07-05 22:59:39;REFRIGERATOR;ON
2021-07-05 23:13:39;REFRIGERATOR;OFF
2021-07-05 23:13:39;fridge operation;END
2021-07-06 00:08:57;fridge operation;START
2021-07-06 00:08:57;REFRIGERATOR;ON
2021-07-06 00:22:57;REFRIGERATOR;OFF
2021-07-06 00:22:57;fridge operation;END
2021-07-06 01:19:50;fridge operation;START
2021-07-06 01:19:50;REFRIGERATOR;ON
2021-07-06 01:33:50;REFRIGERATOR;OFF
2021-07-06 01:33:50;fridge operation;END
2021-07-06 01:59:28;fridge operation;START
2021-07-06 01:59:28;REFRIGERATOR;ON
2021-07-06 02:13:28;REFRIGERATOR;OFF
2021-07-06 02:13:28;fridge operation;END
2021-07-06 02:34:30;fridge operation;START
2021-07-06 02:34:30;REFRIGERATOR;ON
2021-07-06 02:48:30;REFRIGERATOR;OFF
2021-07-06 02:48:30;fridge operation;END
2021-07-06 04:03:24;fridge operation;START
2021-07-06 04:03:24;REFRIGERATOR;ON
2021-07-06 04:17:24;REFRIGERATOR;OFF
2021-07-06 04:17:24;fridge operation;END
2021-07-06 05:12:50;fridge operation;START
2021-07-06 05:12:50;REFRIGERATOR;ON
2021-07-06 05:26:50;REFRIGERATOR;OFF
2021-07-06 05:26:50;fridge operation;END
2021-07-06 05:55:23;fridge operation;START
2021-07-06 05:55:23;REFRIGERATOR;ON
2021-07-06 06:09:23;REFRIGERATOR;OFF
2021-07-06 06:09:23;fridge operation;END
2021-07-06 06:49:25;fridge operation;START
2021-07-06 06:49:25;REFRIGERATOR;ON
2021-07-06 07:03:25;REFRIGERATOR;OFF
2021-07-06 07:03:25;fridge operation;END
2021-07-06 07:29:58;fridge operation;START
2021-07-06 07:29:58;REFRIGERATOR;ON
2021-07-06 07:43:58;REFRIGERATOR;OFF
2021-07-06 07:43:58;fridge operation;END
2021-07-06 08:17:35;fridge operation;START
2021-07-06 08:17:35;REFRIGERATOR;ON
2021-07-06 08:31:35;REFRIGERATOR;OFF
2021-07-06 08:31:35;fridge operation;END
2021-07-06 09:42:31;fridge operation;START
2021-07-06 09:42:31;REFRIGERATOR;ON
2021-07-06 09:56:31;REFRIGERATOR;OFF
2021-07-06 09:56:31;fridge operation;END
2021-07-06 10:12:54;fridge operation;START
2021-07-06 10:12:54;REFRIGERATOR;ON
2021-07-06 10:26:54;REFRIGERATOR;OFF
2021-07-06 10:26:54;fridge operation;END
2021-07-06 11:04:51;fridge operation;START
2021-07-06 11:04:51;REFRIGERATOR;ON
2021-07-06 11:18:51;REFRIGERATOR;OFF
2021-07-06 11:18:51;fridge operation;END
2021-07-06 12:27:18;fridge operation;START
2021-07-06 12:27:18;REFRIGERATOR;ON
2021-07-06 12:41:18;REFRIGERATOR;OFF
2021-07-06 12:41:18;fridge operation;END
2021-07-06 13:23:37;fridge operation;START
2021-07-06 13:23:37;REFRIGERATOR;ON
2021-07-06 13:37:37;REFRIGERATOR;OFF
2021-07-06 13:37:37;fridge operation;END
2021-07-06 14:18:05;fridge operation;START
2021-07-06 14:18:05;REFRIGERATOR;ON
2021-07-06 14:32:05;REFRIGERATOR;OFF
2021-07-06 14:32:05;fridge operation;END
2021-07-06 15:08:44;watching TV;START
2021-07-06 15:08:44;TV;ON
2021-07-06 15:13:12;watching TV;START
2021-07-06 15:13:12;TV;ON
2021-07-06 15:23:54;fridge operation;START
2021-07-06 15:23:54;REFRIGERATOR;ON
2021-07-06 15:37:54;REFRIGERATOR;OFF
2021-07-06 15:37:54;fridge operation;END
2021-07-06 15:57:50;fridge operation;START
2021-07-06 15:57:50;REFRIGERATOR;ON
2021-07-06 16:11:50;REFRIGERATOR;OFF
2021-07-06 16:11:50;fridge operation;END
2021-07-06 16:30:31;TV;OFF
2021-07-06 16:30:32;TV;ON
2021-07-06 16:54:31;TV;OFF
2021-07-06 16:54:31;watching TV;END
2021-07-06 17:07:42;TV;OFF
2021-07-06 17:07:43;TV;ON
2021-07-06 17:08:28;fridge operation;START
2021-07-06 17:08:28;REFRIGERATOR;ON
2021-07-06 17:09:41;watching TV;START
2021-07-06 17:09:41;TV;ON
2021-07-06 17:22:28;REFRIGERATOR;OFF
2021-07-06 17:22:28;fridge operation;END
2021-07-06 17:33:13;TV;OFF
2021-07-06 17:33:13;watching TV;END
2021-07-06 17:33:14;use a personal computer;START
2021-07-06 17:33:14;PC;ON
2021-07-06 17:44:38;fridge operation;START
2021-07-06 17:44:38;REFRIGERATOR;ON
2021-07-06 17:53:22;TV;OFF
2021-07-06 17:53:22;watching TV;END
2021-07-06 17:58:38;REFRIGERATOR;OFF
2021-07-06 17:58:38;fridge operation;END
2021-07-06 18:32:37;fridge operation;START
2021-07-06 18:32:37;REFRIGERATOR;ON
2021-07-06 18:44:44;vacuuming;START
2021-07-06 18:44:44;VACUUMCLEANER;ON
2021-07-06 18:46:37;REFRIGERATOR;OFF
2021-07-06 18:46:37;fridge operation;END
2021-07-06 18:48:33;PC;OFF
2021-07-06 18:48:33;use a personal computer;END
2021-07-06 18:56:44;VACUUMCLEANER;OFF
2021-07-06 18:56:44;vacuuming;END
2021-07-06 19:52:22;fridge operation;START
2021-07-06 19:52:22;REFRIGERATOR;ON
2021-07-06 20:06:22;REFRIGERATOR;OFF
2021-07-06 20:06:22;fridge operation;END
2021-07-06 21:26:43;fridge operation;START
2021-07-06 21:26:43;REFRIGERATOR;ON
2021-07-06 21:40:43;REFRIGERATOR;OFF
2021-07-06 21:40:43;fridge operation;END
2021-07-06 22:22:51;fridge operation;START
2021-07-06 22:22:51;REFRIGERATOR;ON
2021-07-06 22:36:51;REFRIGERATOR;OFF
2021-07-06 22:36:51;fridge operation;END
2021-07-06 23:00:51;fridge operation;START
2021-07-06 23:00:51;REFRIGERATOR;ON
2021-07-06 23:14:51;REFRIGERATOR;OFF
2021-07-06 23:14:51;fridge operation;END
2021-07-07 00:28:05;fridge operation;START
2021-07-07 00:28:05;REFRIGERATOR;ON
2021-07-07 00:42:05;REFRIGERATOR;OFF
2021-07-07 00:42:05;fridge operation;END
2021-07-07 01:14:55;fridge operation;START
2021-07-07 01:14:55;REFRIGERATOR;ON
2021-07-07 01:28:55;REFRIGERATOR;OFF
2021-07-07 01:28:55;fridge operation;END
2021-07-07 02:09:34;fridge operation;START
2021-07-07 02:09:34;REFRIGERATOR;ON
2021-07-07 02:23:34;REFRIGERATOR;OFF
2021-07-07 02:23:34;fridge operation;END
2021-07-07 03:08:21;fridge operation;START
2021-07-07 03:08:21;REFRIGERATOR;ON
2021-07-07 03:22:21;REFRIGERATOR;OFF
2021-07-07 03:22:21;fridge operation;END
2021-07-07 03:47:24;fridge operation;START
2021-07-07 03:47:24;REFRIGERATOR;ON
2021-07-07 04:01:24;REFRIGERATOR;OFF
2021-07-07 04:01:24;fridge operation;END
2021-07-07 04:22:57;fridge operation;START
2021-07-07 04:22:57;REFRIGERATOR;ON
2021-07-07 04:36:57;REFRIGERATOR;OFF
2021-07-07 04:36:57;fridge operation;END
2021-07-07 05:09:19;fridge operation;START
2021-07-07 05:09:19;REFRIGERATOR;ON
2021-07-07 05:23:19;REFRIGERATOR;OFF
2021-07-07 05:23:19;fridge operation;END
2021-07-07 05:53:05;fridge operation;START
2021-07-07 05:53:05;REFRIGERATOR;ON
2021-07-07 06:07:05;REFRIGERATOR;OFF
2021-07-07 06:07:05;fridge operation;END
2021-07-07 07:13:36;fridge operation;START
2021-07-07 07:13:36;REFRIGERATOR;ON
2021-07-07 07:27:36;REFRIGERATOR;OFF
2021-07-07 07:27:36;fridge operation;END
2021-07-07 08:28:05;fridge operation;START
2021-07-07 08:28:05;REFRIGERATOR;ON
2021-07-07 08:42:05;REFRIGERATOR;OFF
2021-07-07 08:42:05;fridge operation;END
2021-07-07 09:14:37;fridge operation;START
2021-07-07 09:14:37;REFRIGERATOR;ON
2021-07-07 09:28:37;REFRIGERATOR;OFF
2021-07-07 09:28:37;fridge operation;END
2021-07-07 10:22:49;fridge operation;START
2021-07-07 10:22:49;REFRIGERATOR;ON
2021-07-07 10:36:49;REFRIGERATOR;OFF
2021-07-07 10:36:49;fridge operation;END
2021-07-07 11:29:05;fridge operation;START
2021-07-07 11:29:05;REFRIGERATOR;ON
2021-07-07 11:43:05;REFRIGERATOR;OFF
2021-07-07 11:43:05;fridge operation;END
2021-07-07 13:01:11;fridge operation;START
2021-07-07 13:01:11;REFRIGERATOR;ON
2021-07-07 13:15:11;REFRIGERATOR;OFF
2021-07-07 13:15:11;fridge operation;END
2021-07-07 13:56:59;fridge operation;START
2021-07-07 13:56:59;REFRIGERATOR;ON
2021-07-07 14:00:00;dishwasher operation;START
2021-07-07 14:00:05;DISHWASHER;ON
2021-07-07 14:10:59;REFRIGERATOR;OFF
2021-07-07 14:10:59;fridge operation;END
2021-07-07 14:46:14;use a personal computer;START
2021-07-07 14:46:14;PC;ON
2021-07-07 15:07:21;DISHWASHER;OFF
2021-07-07 15:07:21;dishwasher operation;END
2021-07-07 15:09:33;use a personal computer;START
2021-07-07 15:09:33;PC;ON
2021-07-07 15:23:03;fridge operation;START
2021-07-07 15:23:03;REFRIGERATOR;ON
2021-07-07 15:37:03;REFRIGERATOR;OFF
2021-07-07 15:37:03;fridge operation;END
2021-07-07 16:01:33;PC;OFF
2021-07-07 16:01:33;use a personal computer;END
2021-07-07 16:11:04;dishwasher operation;START
2021-07-07 16:11:10;DISHWASHER;ON
2021-07-07 16:24:52;PC;OFF
2021-07-07 16:24:52;use a personal computer;END
2021-07-07 16:36:42;watching TV;START
2021-07-07 16:36:42;TV;ON
2021-07-07 16:37:58;watching TV;START
2021-07-07 16:37:58;TV;ON
2021-07-07 17:04:46;fridge operation;START
2021-07-07 17:04:46;REFRIGERATOR;ON
2021-07-07 17:18:26;DISHWASHER;OFF
2021-07-07 17:18:26;dishwasher operation;END
2021-07-07 17:18:46;REFRIGERATOR;OFF
2021-07-07 17:18:46;fridge operation;END
2021-07-07 17:39:15;TV;OFF
2021-07-07 17:39:16;TV;ON
2021-07-07 18:03:45;TV;OFF
2021-07-07 18:03:45;watching TV;END
2021-07-07 18:07:49;watching TV;START
2021-07-07 18:07:49;TV;ON
2021-07-07 18:24:51;TV;OFF
2021-07-07 18:24:52;TV;ON
2021-07-07 18:30:44;fridge operation;START
2021-07-07 18:30:44;REFRIGERATOR;ON
2021-07-07 18:44:44;REFRIGERATOR;OFF
2021-07-07 18:44:44;fridge operation;END
2021-07-07 18:45:55;TV;OFF
2021-07-07 18:45:56;TV;ON
2021-07-07 18:47:19;TV;OFF
2021-07-07 18:47:19;watching TV;END
2021-07-07 19:12:28;TV;OFF
2021-07-07 19:12:28;watching TV;END
2021-07-07 19:28:42;use a personal computer;START
2021-07-07 19:28:42;PC;ON
2021-07-07 19:38:48;fridge operation;START
2021-07-07 19:38:48;REFRIGERATOR;ON
2021-07-07 19:52:48;REFRIGERATOR;OFF
2021-07-07 19:52:48;fridge operation;END
2021-07-07 20:12:22;use a personal computer;START
2021-07-07 20:12:22;PC;ON
2021-07-07 20:21:45;fridge operation;START
2021-07-07 20:21:45;REFRIGERATOR;ON
2021-07-07 20:35:45;REFRIGERATOR;OFF
2021-07-07 20:35:45;fridge operation;END
2021-07-07 20:44:01;PC;OFF
2021-07-07 20:44:01;use a personal computer;END
2021-07-07 21:21:29;fridge operation;START
2021-07-07 21:21:29;REFRIGERATOR;ON
2021-07-07 21:27:41;PC;OFF
2021-07-07 21:27:41;use a personal computer;END
2021-07-07 21:35:29;REFRIGERATOR;OFF
2021-07-07 21:35:29;fridge operation;END
2021-07-07 21:38:53;watching TV;START
2021-07-07 21:38:53;TV;ON
2021-07-07 22:16:57;fridge operation;START
2021-07-07 22:16:57;REFRIGERATOR;ON
2021-07-07 22:30:57;REFRIGERATOR;OFF
2021-07-07 22:30:57;fridge operation;END
2021-07-07 22:45:17;TV;OFF
2021-07-07 22:45:18;TV;ON
2021-07-07 23:02:01;fridge operation;START
2021-07-07 23:02:01;REFRIGERATOR;ON
2021-07-07 23:11:17;TV;OFF
2021-07-07 23:11:17;watching TV;END
2021-07-07 23:16:01;REFRIGERATOR;OFF
2021-07-07 23:16:01;fridge operation;END
