Time;Source;Event
2021-07-05 09:39:31;TV;ON
2021-07-05 09:44:12;REFRIGERATOR;OFF
2021-07-05 09:44:12;fridge operation;END
2021-07-05 10:22:33;fridge operation;START
2021-07-05 10:22:33;REFRIGERATOR;ON
2021-07-05 10:36:33;REFRIGERATOR;OFF
2021-07-05 10:36:33;fridge operation;END
2021-07-05 10:39:44;DISHWASHER;OFF
2021-07-05 10:39:44;dishwasher operation;END
2021-07-05 11:26:51;fridge operation;START
2021-07-05 11:26:51;REFRIGERATOR;ON
2021-07-05 11:34:08;TV;OFF
2021-07-05 11:34:09;TV;ON
2021-07-05 11:40:51;REFRIGERATOR;OFF
2021-07-05 11:40:51;fridge operation;END
2021-07-05 11:56:00;TV;OFF
2021-07-05 11:56:01;TV;ON
2021-07-05 12:22:18;fridge operation;START
2021-07-05 12:22:18;REFRIGERATOR;ON
2021-07-05 12:24:40;TV;OFF
2021-07-05 12:24:40;watching TV;END
2021-07-05 12:36:18;REFRIGERATOR;OFF
2021-07-05 12:36:18;fridge operation;END
2021-07-05 12:56:24;fridge operation;START
2021-07-05 12:56:24;REFRIGERATOR;ON
2021-07-05 13:10:24;REFRIGERATOR;OFF
2021-07-05 13:10:24;fridge operation;END
2021-07-05 13:13:03;vacuuming;START
2021-07-05 13:13:03;VACUUMCLEANER;ON
2021-07-05 13:25:03;VACUUMCLEANER;OFF
2021-07-05 13:25:03;vacuuming;END
2021-07-05 13:30:35;vacuuming;START
2021-07-05 13:30:35;VACUUMCLEANER;ON
2021-07-05 13:32:11;watching TV;START
2021-07-05 13:32:11;TV;ON
2021-07-05 13:42:35;VACUUMCLEANER;OFF
2021-07-05 13:42:35;vacuuming;END
2021-07-05 13:42:36;use a personal computer;START
2021-07-05 13:42:36;PC;ON
2021-07-05 14:04:11;fridge operation;START
2021-07-05 14:04:11;REFRIGERATOR;ON
2021-07-05 14:18:11;REFRIGERATOR;OFF
2021-07-05 14:18:11;fridge operation;END
2021-07-05 14:40:53;TV;OFF
2021-07-05 14:40:54;TV;ON
2021-07-05 14:48:10;fridge operation;START
2021-07-05 14:48:10;REFRIGERATOR;ON
2021-07-05 14:56:04;TV;OFF
2021-07-05 14:56:04;watching TV;END
2021-07-05 14:57:55;PC;OFF
2021-07-05 14:57:55;use a personal computer;END
2021-07-05 15:02:10;REFRIGERATOR;OFF
2021-07-05 15:02:10;fridge operation;END
2021-07-05 15:29:06;dishwasher operation;START
2021-07-05 15:29:13;DISHWASHER;ON
2021-07-05 15:43:44;fridge operation;START
2021-07-05 15:43:44;REFRIGERATOR;ON
2021-07-05 15:57:44;REFRIGERATOR;OFF
2021-07-05 15:57:44;fridge operation;END
2021-07-05 16:34:21;watching TV;START
2021-07-05 16:34:21;TV;ON
2021-07-05 16:36:29;DISHWASHER;OFF
2021-07-05 16:36:29;dishwasher operation;END
2021-07-05 16:46:27;fridge operation;START
2021-07-05 16:46:27;REFRIGERATOR;ON
2021-07-05 17:00:27;REFRIGERATOR;OFF
2021-07-05 17:00:27;fridge operation;END
2021-07-05 17:38:57;fridge operation;START
2021-07-05 17:38:57;REFRIGERATOR;ON
2021-07-05 17:50:37;use a personal computer;START
2021-07-05 17:50:37;PC;ON
2021-07-05 17:52:57;REFRIGERATOR;OFF
2021-07-05 17:52:57;fridge operation;END
2021-07-05 18:14:38;TV;OFF
2021-07-05 18:14:39;TV;ON
2021-07-05 18:24:43;fridge operation;START
2021-07-05 18:24:43;REFRIGERATOR;ON
2021-07-05 18:38:43;REFRIGERATOR;OFF
2021-07-05 18:38:43;fridge operation;END
2021-07-05 18:39:57;TV;OFF
2021-07-05 18:39:57;watching TV;END
2021-07-05 19:03:47;fridge operation;START
2021-07-05 19:03:47;REFRIGERATOR;ON
2021-07-05 19:05:56;PC;OFF
2021-07-05 19:05:56;use a personal computer;END
2021-07-05 19:09:50;watching TV;START
2021-07-05 19:09:50;TV;ON
2021-07-05 19:17:47;REFRIGERATOR;OFF
2021-07-05 19:17:47;fridge operation;END
2021-07-05 19:57:18;fridge operation;START
2021-07-05 19:57:18;REFRIGERATOR;ON
2021-07-05 20:11:18;REFRIGERATOR;OFF
2021-07-05 20:11:18;fridge operation;END
2021-07-05 20:32:05;use a personal computer;START
2021-07-05 20:32:05;PC;ON
2021-07-05 20:47:08;fridge operation;START
2021-07-05 20:47:08;REFRIGERATOR;ON
2021-07-05 20:56:36;TV;OFF
2021-07-05 20:56:37;TV;ON
2021-07-05 21:01:08;REFRIGERATOR;OFF
2021-07-05 21:01:08;fridge operation;END
2021-07-05 21:14:42;TV;OFF
2021-07-05 21:14:43;TV;ON
2021-07-05 21:19:53;fridge operation;START
2021-07-05 21:19:53;REFRIGERATOR;ON
2021-07-05 21:33:53;REFRIGERATOR;OFF
2021-07-05 21:33:53;fridge operation;END
2021-07-05 21:39:05;TV;OFF
2021-07-05 21:39:05;watching TV;END
2021-07-05 21:47:24;PC;OFF
2021-07-05 21:47:24;use a personal computer;END
2021-07-05 22:00:41;use a personal computer;START
2021-07-05 22:00:41;PC;ON
2021-07-05 22:40:18;fridge operation;START
2021-07-05 22:40:18;REFRIGERATOR;ON
2021-07-05 22:54:18;REFRIGERATOR;OFF
2021-07-05 22:54:18;fridge operation;END
2021-07-05 23:16:00;PC;OFF
2021-07-05 23:16:00;use a personal computer;END
2021-07-06 00:00:00;fridge operation;START
2021-07-06 00:00:00;REFRIGERATOR;ON
2021-07-06 00:14:00;REFRIGERATOR;OFF
2021-07-06 00:14:00;fridge operation;END
2021-07-06 00:48:50;fridge operation;START
2021-07-06 00:48:50;REFRIGERATOR;ON
2021-07-06 01:02:50;REFRIGERATOR;OFF
2021-07-06 01:02:50;fridge operation;END
2021-07-06 01:45:56;fridge operation;START
2021-07-06 01:45:56;REFRIGERATOR;ON
2021-07-06 01:59:56;REFRIGERATOR;OFF
2021-07-06 01:59:56;fridge operation;END
2021-07-06 03:11:01;fridge operation;START
2021-07-06 03:11:01;REFRIGERATOR;ON
2021-07-06 03:25:01;REFRIGERATOR;OFF
2021-07-06 03:25:01;fridge operation;END
2021-07-06 04:16:15;fridge operation;START
2021-07-06 04:16:15;REFRIGERATOR;ON
2021-07-06 04:30:15;REFRIGERATOR;OFF
2021-07-06 04:30:15;fridge operation;END
2021-07-06 05:07:11;fridge operation;START
2021-07-06 05:07:11;REFRIGERATOR;ON
2021-07-06 05:21:11;REFRIGERATOR;OFF
2021-07-06 05:21:11;fridge operation;END
2021-07-06 06:09:32;fridge operation;START
2021-07-06 06:09:32;REFRIGERATOR;ON
2021-07-06 06:23:32;REFRIGERATOR;OFF
2021-07-06 06:23:32;fridge operation;END
2021-07-06 06:49:10;fridge operation;START
2021-07-06 06:49:10;REFRIGERATOR;ON
2021-07-06 07:03:10;REFRIGERATOR;OFF
2021-07-06 07:03:10;fridge operation;END
2021-07-06 07:42:00;fridge operation;START
2021-07-06 07:42:00;REFRIGERATOR;ON
2021-07-06 07:56:00;REFRIGERATOR;OFF
2021-07-06 07:56:00;fridge operation;END
2021-07-06 08:20:21;fridge operation;START
2021-07-06 08:20:21;REFRIGERATOR;ON
2021-07-06 08:34:21;REFRIGERATOR;OFF
2021-07-06 08:34:21;fridge operation;END
2021-07-06 08:59:20;fridge operation;START
2021-07-06 08:59:20;REFRIGERATOR;ON
2021-07-06 09:13:20;REFRIGERATOR;OFF
2021-07-06 09:13:20;fridge operation;END
2021-07-06 09:57:21;fridge operation;START
2021-07-06 09:57:21;REFRIGERATOR;ON
2021-07-06 10:11:21;REFRIGERATOR;OFF
2021-07-06 10:11:21;fridge operation;END
2021-07-06 11:30:39;fridge operation;START
2021-07-06 11:30:39;REFRIGERATOR;ON
2021-07-06 11:44:39;REFRIGERATOR;OFF
2021-07-06 11:44:39;fridge operation;END
2021-07-06 12:21:30;fridge operation;START
2021-07-06 12:21:30;REFRIGERATOR;ON
2021-07-06 12:35:30;REFRIGERATOR;OFF
2021-07-06 12:35:30;fridge operation;END
2021-07-06 13:18:18;fridge operation;START
2021-07-06 13:18:18;REFRIGERATOR;ON
2021-07-06 13:32:18;REFRIGERATOR;OFF
2021-07-06 13:32:18;fridge operation;END
2021-07-06 14:21:10;fridge operation;START
2021-07-06 14:21:10;REFRIGERATOR;ON
2021-07-06 14:35:10;REFRIGERATOR;OFF
2021-07-06 14:35:10;fridge operation;END
2021-07-06 15:02:13;fridge operation;START
2021-07-06 15:02:13;REFRIGERATOR;ON
2021-07-06 15:16:13;REFRIGERATOR;OFF
2021-07-06 15:16:13;fridge operation;END
2021-07-06 15:29:46;vacuuming;START
2021-07-06 15:29:46;VACUUMCLEANER;ON
2021-07-06 15:41:46;VACUUMCLEANER;OFF
2021-07-06 15:41:46;vacuuming;END
2021-07-06 16:22:33;fridge operation;START
2021-07-06 16:22:33;REFRIGERATOR;ON
2021-07-06 16:36:33;REFRIGERATOR;OFF
2021-07-06 16:36:33;fridge operation;END
2021-07-06 17:14:44;fridge operation;START
2021-07-06 17:14:44;REFRIGERATOR;ON
2021-07-06 17:22:30;watching TV;START
2021-07-06 17:22:30;TV;ON
2021-07-06 17:28:44;REFRIGERATOR;OFF
2021-07-06 17:28:44;fridge operation;END
2021-07-06 17:36:47;vacuuming;START
2021-07-06 17:36:47;VACUUMCLEANER;ON
2021-07-06 17:48:47;VACUUMCLEANER;OFF
2021-07-06 17:48:47;vacuuming;END
2021-07-06 17:51:19;fridge operation;START
2021-07-06 17:51:19;REFRIGERATOR;ON
2021-07-06 17:55:35;watching TV;START
2021-07-06 17:55:35;TV;ON
2021-07-06 18:05:19;REFRIGERATOR;OFF
2021-07-06 18:05:19;fridge operation;END
2021-07-06 18:46:35;TV;OFF
2021-07-06 18:46:35;watching TV;END
2021-07-06 18:50:02;fridge operation;START
2021-07-06 18:50:02;REFRIGERATOR;ON
2021-07-06 19:04:02;REFRIGERATOR;OFF
2021-07-06 19:04:02;fridge operation;END
2021-07-06 19:11:52;watching TV;START
2021-07-06 19:11:52;TV;ON
2021-07-06 19:34:59;fridge operation;START
2021-07-06 19:34:59;REFRIGERATOR;ON
2021-07-06 19:37:38;TV;OFF
2021-07-06 19:37:39;TV;ON
2021-07-06 19:48:59;REFRIGERATOR;OFF
2021-07-06 19:48:59;fridge operation;END
2021-07-06 19:56:59;TV;OFF
2021-07-06 19:56:59;watching TV;END
2021-07-06 20:17:45;dishwasher operation;START
2021-07-06 20:17:50;DISHWASHER;ON
2021-07-06 20:29:03;fridge operation;START
2021-07-06 20:29:03;REFRIGERATOR;ON
2021-07-06 20:43:03;REFRIGERATOR;OFF
2021-07-06 20:43:03;fridge operation;END
2021-07-06 21:05:06;TV;OFF
2021-07-06 21:05:07;TV;ON
2021-07-06 21:24:28;TV;OFF
2021-07-06 21:24:28;watching TV;END
2021-07-06 21:24:29;use a personal computer;START
2021-07-06 21:24:29;PC;ON
2021-07-06 21:25:06;DISHWASHER;OFF
2021-07-06 21:25:06;dishwasher operation;END
2021-07-06 21:30:53;watching TV;START
2021-07-06 21:30:53;TV;ON
2021-07-06 21:56:04;fridge operation;START
2021-07-06 21:56:04;REFRIGERATOR;ON
2021-07-06 22:10:04;REFRIGERATOR;OFF
2021-07-06 22:10:04;fridge operation;END
2021-07-06 22:39:48;PC;OFF
2021-07-06 22:39:48;use a personal computer;END
2021-07-06 22:43:13;fridge operation;START
2021-07-06 22:43:13;REFRIGERATOR;ON
2021-07-06 22:43:39;use a personal computer;START
2021-07-06 22:43:39;PC;ON
2021-07-06 22:54:16;TV;OFF
2021-07-06 22:54:17;TV;ON
2021-07-06 22:57:13;REFRIGERATOR;OFF
2021-07-06 22:57:13;fridge operation;END
2021-07-06 23:20:55;TV;OFF
2021-07-06 23:20:55;watching TV;END
2021-07-06 23:58:58;PC;OFF
2021-07-06 23:58:58;use a personal computer;END
2021-07-07 00:00:00;fridge operation;START
2021-07-07 00:00:00;REFRIGERATOR;ON
2021-07-07 00:14:00;REFRIGERATOR;OFF
2021-07-07 00:14:00;fridge operation;END
2021-07-07 01:03:20;fridge operation;START
2021-07-07 01:03:20;REFRIGERATOR;ON
2021-07-07 01:17:20;REFRIGERATOR;OFF
2021-07-07 01:17:20;fridge operation;END
2021-07-07 01:48:27;fridge operation;START
2021-07-07 01:48:27;REFRIGERATOR;ON
2021-07-07 02:02:27;REFRIGERATOR;OFF
2021-07-07 02:02:27;fridge operation;END
2021-07-07 02:31:21;fridge operation;START
2021-07-07 02:31:21;REFRIGERATOR;ON
2021-07-07 02:45:21;REFRIGERATOR;OFF
2021-07-07 02:45:21;fridge operation;END
2021-07-07 03:08:43;fridge operation;START
2021-07-07 03:08:43;REFRIGERATOR;ON
2021-07-07 03:22:43;REFRIGERATOR;OFF
2021-07-07 03:22:43;fridge operation;END
2021-07-07 04:22:30;fridge operation;START
2021-07-07 04:22:30;REFRIGERATOR;ON
2021-07-07 04:36:30;REFRIGERATOR;OFF
2021-07-07 04:36:30;fridge operation;END
2021-07-07 05:26:37;fridge operation;START
2021-07-07 05:26:37;REFRIGERATOR;ON
2021-07-07 05:40:37;REFRIGERATOR;OFF
2021-07-07 05:40:37;fridge operation;END
2021-07-07 06:33:31;fridge operation;START
2021-07-07 06:33:31;REFRIGERATOR;ON
2021-07-07 06:47:31;REFRIGERATOR;OFF
2021-07-07 06:47:31;fridge operation;END
2021-07-07 07:00:00;dishwasher operation;START
2021-07-07 07:00:00;dishwasher operation;START
2021-07-07 07:00:08;DISHWASHER;ON
2021-07-07 07:00:09;DISHWASHER;ON
2021-07-07 07:14:59;fridge operation;START
2021-07-07 07:14:59;REFRIGERATOR;ON
2021-07-07 07:28:59;REFRIGERATOR;OFF
2021-07-07 07:28:59;fridge operation;END
2021-07-07 08:06:51;fridge operation;START
2021-07-07 08:06:51;REFRIGERATOR;ON
2021-07-07 08:07:24;DISHWASHER;OFF
2021-07-07 08:07:24;dishwasher operation;END
2021-07-07 08:07:25;DISHWASHER;OFF
2021-07-07 08:07:25;dishwasher operation;END
2021-07-07 08:20:51;REFRIGERATOR;OFF
2021-07-07 08:20:51;fridge operation;END
2021-07-07 09:00:37;fridge operation;START
2021-07-07 09:00:37;REFRIGERATOR;ON
2021-07-07 09:14:37;REFRIGERATOR;OFF
2021-07-07 09:14:37;fridge operation;END
2021-07-07 09:52:39;fridge operation;START
2021-07-07 09:52:39;REFRIGERATOR;ON
2021-07-07 10:06:39;REFRIGERATOR;OFF
2021-07-07 10:06:39;fridge operation;END
2021-07-07 10:46:11;fridge operation;START
2021-07-07 10:46:11;REFRIGERATOR;ON
2021-07-07 11:00:11;REFRIGERATOR;OFF
2021-07-07 11:00:11;fridge operation;END
2021-07-07 11:30:21;fridge operation;START
2021-07-07 11:30:21;REFRIGERATOR;ON
2021-07-07 11:44:21;REFRIGERATOR;OFF
2021-07-07 11:44:21;fridge operation;END
2021-07-07 12:29:09;fridge operation;START
2021-07-07 12:29:09;REFRIGERATOR;ON
2021-07-07 12:43:09;REFRIGERATOR;OFF
2021-07-07 12:43:09;fridge operation;END
2021-07-07 13:42:01;fridge operation;START
2021-07-07 13:42:01;REFRIGERATOR;ON
2021-07-07 13:56:01;REFRIGERATOR;OFF
2021-07-07 13:56:01;fridge operation;END
2021-07-07 14:23:18;fridge operation;START
2021-07-07 14:23:18;REFRIGERATOR;ON
2021-07-07 14:37:18;REFRIGERATOR;OFF
2021-07-07 14:37:18;fridge operation;END
2021-07-07 15:39:48;fridge operation;START
2021-07-07 15:39:48;REFRIGERATOR;ON
2021-07-07 15:53:48;REFRIGERATOR;OFF
2021-07-07 15:53:48;fridge operation;END
2021-07-07 16:58:55;fridge operation;START
2021-07-07 16:58:55;REFRIGERATOR;ON
2021-07-07 17:12:55;REFRIGERATOR;OFF
2021-07-07 17:12:55;fridge operation;END
2021-07-07 17:14:50;watching TV;START
2021-07-07 17:14:50;TV;ON
2021-07-07 17:55:44;fridge operation;START
2021-07-07 17:55:44;REFRIGERATOR;ON
2021-07-07 18:09:44;REFRIGERATOR;OFF
2021-07-07 18:09:44;fridge operation;END
2021-07-07 18:35:08;fridge operation;START
2021-07-07 18:35:08;REFRIGERATOR;ON
2021-07-07 18:49:08;REFRIGERATOR;OFF
2021-07-07 18:49:08;fridge operation;END
2021-07-07 18:59:17;watching TV;START
2021-07-07 18:59:17;TV;ON
2021-07-07 19:07:39;fridge operation;START
2021-07-07 19:07:39;REFRIGERATOR;ON
2021-07-07 19:07:59;TV;OFF
2021-07-07 19:07:59;watching TV;END
2021-07-07 19:21:39;REFRIGERATOR;OFF
2021-07-07 19:21:39;fridge operation;END
2021-07-07 19:53:17;fridge operation;START
2021-07-07 19:53:17;REFRIGERATOR;ON
2021-07-07 19:58:34;TV;OFF
2021-07-07 19:58:35;TV;ON
2021-07-07 20:07:17;REFRIGERATOR;OFF
2021-07-07 20:07:17;fridge operation;END
2021-07-07 20:13:59;watching TV;START
2021-07-07 20:13:59;TV;ON
2021-07-07 20:25:47;TV;OFF
2021-07-07 20:25:47;watching TV;END
2021-07-07 20:51:15;watching TV;START
2021-07-07 20:51:15;TV;ON
2021-07-07 21:14:23;fridge operation;START
2021-07-07 21:14:23;REFRIGERATOR;ON
2021-07-07 21:23:13;TV;OFF
2021-07-07 21:23:14;TV;ON
2021-07-07 21:28:23;REFRIGERATOR;OFF
2021-07-07 21:28:23;fridge operation;END
2021-07-07 21:47:45;TV;OFF
2021-07-07 21:47:45;watching TV;END
2021-07-07 22:03:13;TV;OFF
2021-07-07 22:03:14;TV;ON
2021-07-07 22:18:49;TV;OFF
2021-07-07 22:18:49;watching TV;END
2021-07-07 22:49:01;fridge operation;START
2021-07-07 22:49:01;REFRIGERATOR;ON
2021-07-07 23:03:01;REFRIGERATOR;OFF
2021-07-07 23:03:01;fridge operation;END
